city/state,latitude,longitude
['Stockholm'],59.3251172,18.0710935
['State College'],40.7944504,-77.8616386
['Clifton'],40.8584328,-74.1637553
['Jolo'],6.0536561,121.0002644
['BAr'],48.4088704,7.4492808
['Hull'],53.7435722,-0.3394758
['Tata'],47.6500863,18.3181275
['Linden'],50.6019526,7.8504832
['Mesa'],33.4151117,-111.8314792
['Arang'],25.0493108,92.6634014
['Kaya'],19.2812505,97.3291806
['Harare'],-17.831773,31.045686
"['Chicago', 'Vernon Hills']",42.2342527,-87.94502385438847
['Frederick'],39.4142186,-77.4109269
['Beek'],50.92685255,5.811426689120637
['Tigre'],-34.4226513,-58.5808967
['Cornelius'],35.481705,-80.8590006
['Asha'],54.9908896,57.2780531
"['Florence', 'Venice']",33.8817067,-79.7752977
['Aso'],33.1089806,131.1042041
['Ramona'],38.59766405,-97.06368436654014
['Margherita'],27.438398,95.74098235954119
['Hale'],34.0321298,-101.8088827
['Omaha'],41.2587459,-95.9383758
['Kirkland'],47.6859573,-122.1920249
['Monroe'],38.2722313,-90.1792484
['Atlantic City'],39.3642852,-74.4229351
['Molo'],10.6970287,122.5440561
['Granada'],37.183054,-3.6021928
['Wayne'],38.4251958,-88.4197678
"['Tokyo', 'Seoul']",51.22501,6.7871562
['Waverly'],42.7258142,-92.4754626
"['Dublin', 'Belfast']",32.093175,-98.349694
['Shirley'],40.796841650000005,-72.87000485081444
['San Mateo'],37.496904,-122.3330573
['Lille'],50.6365654,3.0635282
['Hays'],30.0447901,-98.0393127
['Mentor'],41.6661573,-81.339552
['Born'],43.8841735,1.544985
['Barbosa'],-21.265661,-49.951816
['Zanzibar'],-6.09994425,39.32094431715264
['Florencia'],43.7698712,11.2555757
['Catania'],37.5022355,15.08738
['Mustang'],35.384227,-97.7244813
"['Luton', 'Oxford']",51.8759307,-0.4138431
['Colombo'],6.9349969,79.8538463
['Bangalore'],12.9791198,77.5912997
['Salerno'],40.419441649999996,15.310756230322482
['Staten Island'],40.5834557,-74.1496048
['Methuen'],42.7262016,-71.1908924
['Arlington'],32.701938999999996,-97.10562379033699
['Santiago de Compostela'],42.8804219,-8.5458608
['Macon'],32.8406946,-83.6324022
['Binghamton'],42.096968,-75.914341
['TayTay'],14.5706996,121.13202
['Lennox'],33.9390306,-118.3574427
['Terrace'],54.5172715,-128.5995482
['Tivoli'],41.960922,12.798884
"['Newark', 'Michigan']",43.2486435,-84.7097259
['Cheyenne'],41.139981,-104.820246
['Greenwood'],37.8709542,-96.2471338
['Bethesda'],38.9819845,-77.12423413116392
['Ridgecrest'],35.6225064,-117.6699414
['Sheffield'],53.3806626,-1.4702278
['Moore'],35.8156121,-101.9104355
['Jacksonville'],30.3321838,-81.655651
['Dubrovnik'],42.6502473,18.0924947
['Dixon'],41.842224,-89.4815485
['Miami Beach'],25.7929198,-80.1353006
['Kathmandu'],27.708317,85.3205817
['Pune'],18.521428,73.8544541
['Paramount'],33.898917,-118.171005
['Modica'],36.8589209,14.7613018
['Waco'],31.549333,-97.1466695
['Carolina'],35.90503535,-79.04775326525107
['Moa'],20.6559593,-74.9430494
['Morgantown'],39.6296809,-79.9559437
['Vicenza'],45.63485905,11.40635425660249
['Guadalupe'],16.230510250000002,-61.68712602138846
"['Mason', 'Logan']",35.7948806,-97.4872935
['Jena'],50.9281717,11.5879359
['Chatham'],51.3804845,0.5292758
"['London', 'Amsterdam']",51.4940002,-0.0068179
['Ilo'],46.2292264,6.134369548496185
['Providence'],41.8239891,-71.4128343
['Beijing'],39.9020803,116.7185213
['Sherwood'],34.8150907,-92.2243153
['Osh'],43.6463558,0.5850507
['New Milford'],42.1798043,-89.05669931594156
['New Brunswick'],46.500283,-66.750183
['Prado'],40.41379945,-3.692005340690069
['Granite City'],38.7014389,-90.1487199
['Dalton'],46.173849,-95.915609
['Minneapolis'],44.9772995,-93.2654692
['Gera'],50.8772301,12.0796208
['Fishers'],39.9555928,-86.0138729
['Bondo'],46.000298,10.691971
['Selma'],32.4078632,-87.0207473
['ColUmbia'],2.8894434,-73.783892
['Cornwall'],50.416667,-4.75
['Benton'],45.7162129,-94.0481042
['Denton'],33.1838787,-97.1413417
['Messina'],38.1937571,15.5542082
['Fleetwood'],40.4539828,-75.8179764
['Sycamore'],41.9889173,-88.6867538
['Ino'],33.5456773,133.4284048
['White Rock'],49.0235357,-122.7979246
['Esperanza'],8.6341255,125.49949923360425
['Surrey'],51.2715316,-0.3414523511290909
['Humble'],29.9988312,-95.2621553
['Staunton'],38.15977565,-79.0632553183241
['Patti'],38.1389007,14.9648163
['Farah'],32.607111,62.671011
['Riga'],56.9493977,24.1051846
['Aden'],12.789585,45.028504
['Mount Juliet'],36.200055,-86.5186054
['Marquette'],46.4481521,-87.6305899
['Albertville'],45.6754622,6.3925417
['Bayside'],40.7684351,-73.7770774
['Cincinnati'],39.1014537,-84.5124602
['Tucson'],32.2228765,-110.9748477
['Shu'],24.98956575,121.54690574531074
"['Long Island', 'Long Island']",40.85149705,-73.0994258107431
['Knoxville'],35.9603948,-83.9210261
['Beaumont'],30.0860459,-94.1018461
['Mount Vernon'],38.3172715,-88.9031201
['Truckee'],39.327962,-120.1832533
['Oswego'],41.6789932,-88.3550216
['Balfour'],47.9516711,-100.5345865
['Annandale'],45.2627428,-94.1244271
['Worcester'],42.2761217,-71.8058232
['Jingling'],29.3698586,120.7785733
['Crystal'],45.031823,-93.3606072
['Pilsen'],49.7477415,13.3775249
['Caldwell'],29.8298971,-97.5959641
['Montrose'],38.4375391,-108.2403855
['Cholula'],20.743333,-98.502222
['Clovis'],36.8252277,-119.7029194
['Downey'],33.942215,-118.1235646
['Salinas'],36.6744117,-121.6550372
['Delaware'],38.6920451,-75.4013315
"['Hermosa', 'Santa Monica']",33.9350121,-118.4667444
['Cloverleaf'],32.5881906,-85.4793934
['Santa Clara'],37.2333253,-121.6846349
['Stanley'],-51.6950575,-57.8491693
['Woodland'],38.6786109,-121.7733285
['Blackwood'],39.799232,-75.06416988211788
['Solano'],38.2218938,-121.9163555
['Ontario'],50.000678,-86.000977
['Dorchester'],50.7132064,-2.4371229
['Babu'],24.4155435,111.5464663
['Cocoa'],28.3820058,-80.7796261877344
['Tecate'],32.5653831,-116.6298787
['Fort Collins'],40.5508527,-105.0668085
['Bender'],46.8218177,29.4819196
['Duncan'],34.5023029,-97.9578129
['Dole'],47.0921047,5.4925463
['Marugame'],34.2888128,133.7982421
['Stuart'],27.197983,-80.2519175
['The Bronx'],40.8466508,-73.8785937
['Walnut'],33.7085883,-117.7926096
['Abiko'],35.863999,140.0280653
['Hillsboro'],45.5228939,-122.989827
"['Barcelona', 'Berlin']",52.5565569,13.3416822
['Beacon'],41.504879,-73.9696822
['Roosevelt'],48.3069516,-104.9709901
['Formosa'],23.9739374,120.9820179
['Darlington'],54.5242081,-1.5555812
['Roswell'],34.02332,-84.360022
['Lisbon'],38.7077507,-9.1365919
['Greeley'],40.4233142,-104.7091322
['Oxnard'],34.1976308,-119.1803818
['Ripley'],36.6478735,-90.8887906
['Daphne'],30.6035255,-87.9036047
['Pembroke'],45.8260909,-77.113541
['Chillum'],38.9637218,-76.9908093
['Lodi'],45.2613104,9.491678060021837
['Raleigh'],35.7803977,-78.6390989
['Georgetown'],6.8137426,-58.1624465
['Thornton'],39.8695516,-104.985181
['Southport'],53.6475988,-3.0041751
['Gorgonzola'],45.531574,9.404651
['Belmont'],48.4086571,7.2386756
"['Holiday', 'Memphis']",35.0167667,-90.0454443
['Brits'],-25.6297222,27.7841667
['Laramie'],41.311367,-105.591101
['Brixton'],51.4568044,-0.1167959
['Shiraz'],29.6060218,52.5378041
['Frisco'],33.1506744,-96.8236116
['Calais'],50.9488,1.87468
['Melrose'],42.4564323,-71.064182
['Cabot'],34.974532,-92.0165336
['Hermosa'],41.928643,-87.7345019
['Manteca'],37.7986184,-121.2117148
['Waterloo'],42.4979693,-92.3329637
['Rochester'],43.157285,-77.615214
['Claremont'],34.0966764,-117.7197785
['La Verne'],34.1008426,-117.7678355
['Anaheim'],33.8347516,-117.911732
['Conway'],35.2521996,-92.6888936
['Riverside'],33.9533546,-117.3961623
['Kokomo'],40.4864444,-86.1336351
['New City'],41.1499825,-73.98989776091842
['Shenandoah'],40.7655528,-95.3722103
['Los Andes'],-32.8336867,-70.5981609
['Bako'],40.3754434,49.8326748
['Irving'],32.8295183,-96.9442177
['Delicias'],28.1909814,-105.469426
['Marrakesh'],31.6258257,-7.9891608
['Rosario'],-32.9595004,-60.6615415
['Cancún'],21.1617854,-86.8510468
['Latina'],41.45952605,13.012591212188894
['Apex'],35.7325352,-78.8505516
['Revere'],42.4084302,-71.0119948
['Ramsey'],45.0165728,-93.0949501
['Busan'],35.1799528,129.0752365
['Mariano'],44.7698287,10.3324683
['Somerville'],42.3875968,-71.0994968
['Garland'],32.912624,-96.6388833
['LIdo'],45.4147065,12.3758633
['Duarte'],19.243456,-70.087743
['Pace'],48.4454551,-0.0039061
['Geneva'],46.2017559,6.1466014
['Kirkwood'],38.5800713,-90.4069177
['San Leandro'],37.7249296,-122.1560768
['Kashi'],25.3268078,83.0318039
['Flint'],43.0161693,-83.6900211
['Wheeling'],42.138889,-87.9310944
['Bellaire'],29.7057858,-95.4588299
['Ramon'],16.7815027,121.5351148
['Amarillo'],35.2072185,-101.8338246
['Chiari'],45.5364624,9.928846
['Livingston'],40.8682487,-88.5631125
['San Rafael'],37.9735346,-122.5310874
['Sapporo'],43.061936,141.3542924
['Siena'],35.000074,104.999927
['San Pedro'],5.014152,-6.940223716273168
['Owo'],7.1962012,5.5868016
['Missouri'],38.7604815,-92.5617875
['Caracas'],10.506098,-66.9146017
['Trumbull'],41.2428742,-73.2006687
['Tustin'],33.7458511,-117.826166
['Lincoln Park'],42.2505943,-83.1785361
"['Buy', 'Tyler']",32.28822295,-95.30105532733907
['Bern'],46.9482713,7.4514512
['Fullerton'],33.8708215,-117.9294165
['Kent'],51.2474823,0.7105077
['Amos'],48.5718519,-78.1160856
['Azul'],-36.77747,-59.8633562
['Orion'],43.4189191,-0.8618966
['Springville'],42.0594453,-91.4426703
['Panna'],24.5,80.25
['Lice'],38.4580016,40.646436
['Sokol'],48.8128014,21.2175053
['Manchester'],53.4794892,-2.2451148
['Sama'],-18.7156342,-39.8482555
['Spring Hill'],41.4117626,-93.6479872
['Huntley'],42.1722503,-88.42692
['Ono'],34.861365,134.9547785
['Dijon'],47.3215806,5.0414701
['Pokhara'],28.209538,83.991402
['Westport'],41.1414855,-73.3578955
['Tilburg'],51.58490485,5.065413616315473
['Cairns'],-16.9206657,145.7721854
['Highland'],57.5066357,-5.0038367
['Des Moines'],41.5910323,-93.6046655
['Dax'],43.7084065,-1.0518771
"['Tyler', 'London']",41.643147600000006,-72.28215775256939
['Palo Alto'],37.4443293,-122.1598465
['Bartlett'],41.9908485,-88.1850028
['Greenbelt'],39.004607,-76.8756838
['Fuji'],35.362799,138.730781
['Ashburn'],39.0437192,-77.4874899
['Okinawa'],26.3343738,127.8056597
['Feira'],-12.2578934,-38.9598047
['Glasgow'],55.8609825,-4.2488787
['Pare'],45.8108967,9.0077526
['Hoboken'],40.7433066,-74.0323752
['Valencia'],39.4697065,-0.3763353
['Incheon'],37.456,126.7052
['Essen'],51.4582235,7.0158171
['Manila'],14.5907332,120.9809674
['Palo'],42.3231958,0.2440283
['Jerusalem'],31.79592425,35.21198075969497
['Dara'],37.1784985,40.9429359032699
['Libertyville'],40.9575203,-92.0512863
['Huntington'],38.4192496,-82.445154
['Regina'],50.44876,-104.61731
['Moss'],59.414667449999996,10.659657776223916
"['Cali', 'London']",51.5237866,-0.1695503
['Uva'],52.3685848,4.8902006
['Tripoli'],32.896672,13.1777923
['Alicia'],39.1026705,-121.5816313
['Culver'],38.970836,-97.758927
['Pankow'],52.5979174,13.435316
['Woodstock'],42.0410578,-74.1182492
['Keta'],5.9215688,0.9910728
['Montpellier'],43.6112422,3.8767337
['Rialto'],34.1064001,-117.3703235
['Fleet'],51.2828601,-0.8316334471979006
['Lyon'],45.7578137,4.8320114
['Dracut'],42.6818928,-71.2963726
['Sligo'],54.2720696,-8.4751357
['Jos'],9.9175125,8.8979401
['Dachau'],48.2592477,11.4354419
['Bilbao'],43.2630018,-2.9350039
['Boden'],65.833333,21.666667
['Bradford'],53.7944229,-1.7519186
['Sarasota'],27.3364347,-82.5306527
['Nottingham'],52.9534193,-1.1496461
"['Phuket', 'Chiang Mai']",18.82266235,98.9647102
['Braintree'],42.2064195,-71.005067
"['Seattle', 'Victoria']",47.5869193,-122.3804397
['Calgary'],51.0534234,-114.0625892
['Watertown'],42.3709299,-71.1828321
['Obama'],35.4938281,135.7446614
['Duffel'],51.0957176,4.5061988
"['Best', 'Newark']",53.071769,-0.8060100083333464
['Doncaster'],53.5227681,-1.1335312
['Malden'],42.4250964,-71.066163
['Boone'],42.321246,-88.8235511
['Birmingham'],52.4796992,-1.9026911
['Roses'],42.2632018,3.1755328
['Recife'],-8.0584933,-34.8848193
['Springdale'],36.1867442,-94.1288142
['Dayton'],39.7589478,-84.1916069
['Gouda'],52.018119350000006,4.711122134697802
['Ramada'],27.622145,-105.7298978
['Compton'],33.894927,-118.226624
['Youngstown'],41.1035786,-80.6520161
['San Marcos'],29.8826436,-97.9405828
['Bonga'],-4.3485191,35.7367959
['Mandi'],31.6723392,76.95331690779145
['Lowell'],42.6334247,-71.3161718
['Puerto Vallarta'],20.6407176,-105.220306
['Poughkeepsie'],41.7065539,-73.9283672
['Gloucester'],51.8653705,-2.2458192
['Lafayette'],30.2240897,-92.0198427
['Lombard'],47.0783,5.85362
['Pamplona'],42.8184538,-1.6442556
['Alvin'],29.4238472,-95.2441009
['Krabi'],8.0610907,98.9161607
['Gainesville'],29.6519684,-82.3249846
['Milton'],30.6324149,-87.0396881
['Tallahassee'],30.4380832,-84.2809332
['Hyde'],44.5103405,-99.4936719
"['Whitney', 'David']",42.7600358,-73.7839426
"['Barcelona', 'Parma']",41.5566392,2.0955902
['Abilene'],32.44645,-99.7475905
['Mao'],39.8894325,4.2647291
['Hurst'],32.8234621,-97.1705678
['Nigel'],-26.425961,28.470431
['Beni'],-14.0,-65.0
['Shetland'],60.245930200000004,-1.612905074733099
['Kumo'],61.2513342,22.3492421
['Trang'],7.5892935,99.5032004
['Kari'],40.257719,24.2449006
['Coney Island'],40.57592745,-73.99219674341339
['Palmdale'],34.5793131,-118.1171108
['Cham'],49.2178194,12.6663832
['Carbondale'],37.7274692,-89.216655
['Green Bay'],44.5126379,-88.0125794
['Herve'],50.63916,5.7931012
"['Oxford', 'Cambridge']",44.7153346,-70.963679
['Sheridan'],39.3530598,-100.4576457
['Valladolid'],41.6521328,-4.728562
['San Onofre'],9.7386264,-75.5234228
"['London', 'Edinburgh']",51.55058485,-0.08649087641228065
['Plano'],33.0136764,-96.6925096
['Leigh'],53.4960455,-2.5171495
['Findlay'],41.0413873,-83.6503982
['Nassau'],25.0783456,-77.3383331
['Ath'],39.355589,-82.0610404
['Lubbock'],33.5635206,-101.879336
['Alicante'],38.353738,-0.4901846
['Kaka'],32.5121065,-112.31928908159875
['Fort Worth'],32.753177,-97.3327459
['Brigham City'],41.5103717,-112.0155619
['Terrell'],30.1990738,-102.0974881
['Wheaton'],41.8646959,-88.1101709
['Wil'],41.5018224,-84.5923785
['Bucha'],50.8813893,11.5133698
['Lanzhou'],36.0620781,103.8318566
['Whitehaven'],54.5474199,-3.5885335
['Alameda'],37.6090291,-121.899142
['Norwalk'],41.095844,-73.42053374386504
['Grand Rapids'],42.9632405,-85.6678639
['Ajax'],43.8505287,-79.0208814
['Orleans'],47.9027336,1.9086066
['Bimbo'],4.3325548,18.5250512
['Arvada'],39.8005505,-105.0811573
['Anderson'],31.7819242,-95.6258199
['Boda'],46.0808583,18.0478346
['Pinewood'],52.0356772,1.109641
['Van Buren'],40.749202,-91.9689529
['Manjo'],4.8475223,9.8230312
['Newburyport'],42.8125913,-70.8772751
['Syracuse'],43.0481221,-76.1474244
['Salt Lake'],40.6632297,-111.9103124
"['Houston', 'Austin']",29.7316404,-95.33203168111893
['Albany'],42.6511674,-73.754968
['Soba'],-4.3515071,139.1804897
['Evans'],40.3763701,-104.6921874
"['Buy', 'Buy']",20.2482012,-76.7759317
['Fayetteville'],36.0625843,-94.1574328
"['Scranton', 'Scranton']",41.406446450000004,-75.65774968129637
['Portage'],42.2011538,-85.5800022
['Mumbai'],19.0759899,72.8773928
['Sorong'],-0.8634105,131.2544805
['Puma'],50.2028104,-123.1071982
['Payson'],39.8169907,-91.2423657
['Sparks'],39.5404679,-119.7487235
['Rotorua'],-38.1381493,176.252922
['Bayonne'],43.4933379,-1.475099
"['Brooklyn', 'Hoboken']",40.747159,-74.0281534
['Sunnyvale'],37.3688301,-122.0363496
['Surin'],46.0773762,0.3719914
['Middletown'],41.54961415,-72.65157756750801
['Petaluma'],38.2325829,-122.636465
['Cardiff'],51.4816546,-3.1791934
['Pleasanton'],37.6624312,-121.8746789
['Gardena'],33.8963593,-118.3053037
['Chengdu'],30.6598628,104.0633717
['Morton'],37.1960735,-101.8099541
['Dori'],14.0310659,-0.0289733
['Tyre'],33.2721211,35.1964023
['Granger'],41.7610984,-93.8243925
['Ewing'],38.0886603,-88.852287
['Lawton'],34.6086854,-98.3903305
['Cusco'],-13.5170887,-71.9785356
['Mandalay'],21.9812746,96.082375
['Tallinn'],59.4372155,24.7453688
['New Braunfels'],29.7028266,-98.1257348
['Ann Arbor'],42.2681569,-83.7312291
"['Austin', 'New Orleans']",30.30483635,-97.78238020780067
['Mongo'],12.1842561,18.6842092
['Brest'],48.3905283,-4.4860088
['Verona'],45.4384958,10.9924122
['Euclid'],41.5931049,-81.5267873
['Westfield'],42.1390327,-72.7584859
['Ubatuba'],-23.433162,-45.083415
['Saran'],25.90835495,84.78074760594323
['Sano'],36.3144119,139.578429
['Vista'],33.2000368,-117.2425355
['Visalia'],36.3302284,-119.2920585
['Harar'],9.3118397,42.1284445
['Monterrey'],25.6802019,-100.3152586
['Juba'],4.8472017,31.5951655
"['Roman', 'Ramon']",41.3844729,2.17728
['Rosso'],16.5132493,-15.8099665
['Kawasaki'],35.5305307,139.7028012
['Yola'],9.2089255,12.4802485
['Calhoun'],28.5031572,-96.6736551
"['Seattle', 'Portland']",47.6038321,-122.3300624
['Walnut Grove'],44.2230121,-95.469449
['Missoula'],46.8701049,-113.9952672
['Palu'],-0.8957793,119.8679974
['Lorena'],48.71557405,6.142460196100687
['Cheb'],50.0793511,12.3703526
"['Haifa', 'Haifa']",32.8191218,34.9983856
['Leeds'],53.7974185,-1.5437941
"['Split', 'Dubrovnik']",43.7035635,16.6464835
['Hami'],42.817404,93.5142008
['Arcata'],40.866517,-124.08284
['Solon'],41.8072344,-91.4940604
['Quincy'],42.2528772,-71.0022705
"['Nice', 'Nice', 'Nice']",43.7009358,7.2683912
['Picos'],-7.0823544,-41.4685053
['Freiburg'],47.9960901,7.8494005
"['Chelsea', 'Troy']",42.565507,-83.199512
['Blacksburg'],37.2296566,-80.4136767
['San Benito'],36.6248089,-121.1177379
['Antigua Guatemala'],14.5589875,-90.7333258
['Daman'],20.42000485,72.86376290300566
"['Prague', 'Prague']",50.0874654,14.4212535
['Hopewell'],40.9847586,-89.4573128
"['Durham', 'Dover']",36.088837600000005,-78.92928789064223
['Galle'],6.0328139,80.214955
['Zagreb'],45.8131847,15.9771774
['Anniston'],33.6594422,-85.8316326
"['Tyler', 'Austin']",30.3209681,-97.7410496
"['Bilbao', 'Barcelona']",41.4021274,2.2053325
['Málaga'],36.7213028,-4.4216366
['Ronda'],36.7421339,-5.1665916
['Belfast'],54.5964411,-5.9302761
['Konstanz'],47.659216,9.1750718
['Pinto'],40.240985,-3.7005072
['Jefferson'],29.834772,-94.1704496
['Sterling'],31.8151416,-101.0452671
['Jenks'],36.0228734,-95.9683278
['Mestre'],45.4943063,12.2418053
['Mostar'],43.3424943,17.8075104
['Daly'],-12.7434975,131.2477168762096
['Hot Springs'],34.5038393,-93.0552437
['Hof'],50.3219015,11.9178807
['Southampton'],50.9025349,-1.404189
['Monte-Carlo'],43.7402961,7.426559
['Corcoran'],36.098007,-119.5604015
['Virginia Beach'],36.8529841,-75.9774183
['Marietta'],33.9528472,-84.5496148
['Kendal'],54.3289795,-2.747183
['Avion'],50.4126128,2.8343891
['Gdynia'],54.50383255,18.462806155884614
['Ferndale'],40.576241,-124.263944
['Annapolis'],38.9786401,-76.492786
['Matthews'],35.1159532,-80.7224386
['Oshkosh'],44.0206919,-88.5408574
['Hinckley'],46.0113409,-92.9443707
['Baro'],46.0004562,0.2267335
['Cork'],51.898627,-8.4705942
['Livonia'],42.36837,-83.3527097
['Ozark'],36.6467816,-92.4575198
['East Hampton'],41.5744405,-72.49192364130434
['Retiro'],6.06171475,-75.51064152773847
['Maia'],41.237345649999995,-8.629998173364326
['Parla'],40.2373952,-3.7718902
['Rivoli'],45.0697151,7.5176764
['Spoleto'],42.7355124,12.7363357
"['Buffalo', 'Buffalo']",48.8121465,2.3234711
['Mori'],45.8524443,10.9782754
['La Palma'],39.5695818,2.6500745
['Inverness'],57.4790124,-4.225739
['Sidon'],33.5618345,35.3780338
['Anchorage'],61.2163129,-149.894852
['Madera'],36.9418115,-120.17143817857142
['Chantilly'],49.1923042,2.46575
['Charlottesville'],38.029306,-78.4766781
['Rodriguez'],-34.3806737,-56.539069
['Naas'],47.2457116,15.6041668
"['Palmer', 'Chicago']",41.88026515,-87.62693688173144
['Carlisle'],54.8948478,-2.9362311
['Smithfield'],35.5085531,-78.33936
['Hannover'],52.3744779,9.7385532
['Hondo'],29.3474121,-99.1412026
['Woodland Hills'],34.1684364,-118.6058382
"['Moscow', 'Prague']",55.7522624,37.5997151
['Izumi'],34.43108,135.474789
['La Habra'],33.9316066,-117.9454867
['Crosby'],33.5778818,-101.2855737
['Biloxi'],30.3960318,-88.8853645
['Wete'],-5.056425,39.7279904
['Kandy'],7.2930922,80.6350768
['Newport Beach'],33.6170092,-117.9294401
['Falmouth'],50.1552197,-5.0688262
['Sacramento'],38.5810606,-121.4938951
['Hobart'],-42.8825088,147.3281233
['Lake Shore'],46.4855226,-94.3605573
['Newcastle'],54.9738474,-1.6131572
['Faro'],62.0448724,-7.0322972
['Moose Jaw'],50.401515,-105.542908
['Coram'],40.87941295,-73.00394259997734
['Prescott'],34.5399962,-112.4687616
"['Rome', 'Naples']",48.8799553,2.3213587
['Juneau'],58.3019496,-134.419734
['Pinecrest'],25.6670476,-80.3081074
['Clearlake'],38.9582307,-122.6263728
['Holbrook'],34.9037063,-110.1593164
['Bountiful'],40.8894611,-111.8804817
['Montgomery'],32.3669656,-86.3006485
['Portsmouth'],50.8036831,-1.075614
['Patterson'],41.3483245,-93.8805023
['Fargo'],46.877229,-96.789821
['Davie'],26.0628665,-80.2331038
['Panamá'],8.559559,-81.1308434
"['Dublin', 'Edinburgh']",40.094467,-83.1238912
['Dali'],13.922542,44.768269
['Bretten'],47.7013731,7.0684157
['Hilliard'],40.033814,-83.1596108
['Roman'],48.836297599999995,1.047626206618487
['Lima'],-12.0621065,-77.0365256
['Gumi'],36.1195513,128.3444692
['Altus'],34.6381255,-99.3339754
['Clearwater'],27.9658533,-82.8001026
"['Ames', 'Union']",42.0236813,-93.64585676327243
['Halle'],51.4825041,11.9705452
['Tamra'],32.8534876,35.1978748
"['Bangkok', 'Chiang Mai']",19.916717,99.2103974
['Palmi'],38.3577082,15.8621809
['New Delhi'],28.6138954,77.2090057
['Olathe'],38.8838856,-94.81887
['SUPERior'],43.4302376,-94.9463794
['Palestine'],31.94696655,35.27386547291496
['Bria'],45.4744444,-0.3013889
['Torrevieja'],37.9775416,-0.6828446
['Teresina'],-5.0896403,-42.809588
"['Dublin', 'Ibiza']",53.3764251,-6.3325557
['Ada'],38.8398935,-83.5051704
['Pau'],43.2957547,-0.3685668
['Sioux'],43.0574079,-96.1602368
['Hayward'],37.6688205,-122.0807964
['Iglesias'],42.2975797,-3.989185
['Machado'],-21.6762861,-45.9211696
['Walnut Creek'],37.9020731,-122.0618702
['Grandview'],32.2666506,-97.1785429
['Indio'],33.743764999999996,-116.22331524966393
['Toulouse'],43.6044622,1.4442469
"['Gulu', 'Golden']",2.7588096,32.2884628
['Novato'],38.1061979,-122.5681191
['Redwood'],44.3788613,-95.2532373
['Colorado Springs'],38.8339578,-104.8253485
['Lopez'],-0.6211136,8.7103763
['Tipton'],41.7697434,-91.127935
['Mach'],29.863922799999997,67.32507712110223
['Minnetonka'],44.9127229,-93.499059
['Rockville'],39.0840054,-77.1527573
['Centurion'],-25.836389,28.180278
"['Hanoi', 'Bangkok']",21.0271177,105.824279
['MiAMi'],25.7741728,-80.19362
['Salem'],44.9391565,-123.033121
['Fort Lauderdale'],26.1223084,-80.1433786
['Fairland'],39.0762198,-76.9577534
['Santa Ana'],33.7494951,-117.8732213
['Gaza'],31.4432234,34.360007
['McKinney'],33.1976496,-96.6154471
['Stains'],48.9565669,2.3825154
['Schroeder'],-26.411571,-49.074041
['Honolulu'],21.304547,-157.8556764
['Deerfield'],42.1711365,-87.8445119
['Riverdale'],41.6333678,-87.6331021
['Barrington'],42.1539141,-88.1361888
['Trieste'],45.6504806,13.7931263
['Haines'],59.0831232,-135.3430573
['Mora'],39.683248,-3.7729231
['Martinez'],38.0138934,-122.1338674
['Pueblo'],38.2544472,-104.609141
"['Best', 'San Diego']",32.834607500000004,-117.17332445523152
"['Venice', 'Florence']",33.8817067,-79.7752977
['Along'],6.8983333,158.1122222
['Rehoboth'],41.8403786,-71.2494938
['Jaipur'],26.9154576,75.8189817
['Queenstown'],-45.0321923,168.661
['Pacifica'],37.6138253,-122.4869194
"['Bali', 'Fuji']",-8.6847153,115.2438885
"['Brussels', 'Amsterdam']",50.8448487,4.3475775
['Amparo'],-22.70111,-46.76444
['Lund'],55.7029296,13.1929449
['Essaouira'],31.5118281,-9.7620903
['La Spezia'],44.23836595,9.691232634547537
['Goa'],15.3004543,74.0855134
['Brea'],33.9170444,-117.888855
['Melbourne'],-37.8142176,144.9631608
['Ina'],50.9281717,11.5879359
['Marion'],32.7931661,-94.344488
['Bela'],49.3125146,15.2606127
['Mitte'],52.5176896,13.4023757
['Oceanside'],33.1958696,-117.3794834
['Nairobi'],-1.3031689499999999,36.826061224105075
"['Ibiza', 'Amsterdam']",52.3447145,4.790138
['Yangon'],16.7967129,96.1609916
['Beirut'],33.8959203,35.47843
['Rivas'],45.5858,4.24753
['Aki'],34.4296985,132.48569057526498
['Hickory'],37.959055,-93.3334746
"['Paris', 'Amsterdam']",48.7474408,2.357069668368834
['Oklahoma'],34.9550817,-97.2684063
"['Marseille', 'Nice']",44.2560421,6.8495024
['Suffolk'],52.241001350000005,1.0466830312565236
"['Chicago', 'Ann Arbor']",42.278868,-83.7409553
"['Miami', 'Dallas']",32.3687487,-87.0524899
"['Buffalo', 'Boston']",42.15608185,-87.96047114048129
['Plymouth'],50.3712659,-4.1425658
['Goshen'],41.5824086,-85.834366
['Pasaje'],-3.3234936,-79.76259756942852
['Bogotá'],4.6533326,-74.083652
['Groningen'],53.2190652,6.5680077
['Shelton'],41.31561,-73.14016262885858
"['Berlin', 'Amsterdam']",38.5338835,-0.1052637
['Dolores'],37.7524811,-108.4596087
"['Boston', 'Florida']",4.7993453,-75.6978614495184
['Blyth'],55.1270903,-1.5099726
['Vicksburg'],32.3528418,-90.8777342
['Princeton'],40.3492744,-74.6592958
['Kalamazoo'],42.291707,-85.5872286
['Ara'],6.6666755,-71.0000086
['Carrollton'],32.9537349,-96.8902816
['Mountain Top'],41.1224535,-75.9638609598901
['Syke'],52.9131332,8.8198737
['Saint George'],12.0535331,-61.751805
['Orem'],40.2971825,-111.694943
